col1,特征1,特征2,特征3,特征4,特征5,特征6,特征7,特征8,特征9,特征10,特征11,特征12,特征13,特征14,特征15,特征16,特征17,特征18,特征19,特征20,特征21,特征22,特征23,特征24,特征25,特征26,特征27,特征28,特征29,特征30,特征31,特征32,特征33,特征34,特征35,特征36,特征37,特征38,特征39,特征40,特征41,特征42,特征43
235,260.5103149,348.0764465,381.7000122,363.9899902,373.9200134,389.5811462,377.5782471,401.2505798,394.6811829,404.2799988,400,409.9500122,283.9370117,396.5682678,398.9111633,397.9794006,399.4500122,214.1745148,2.73357296,177.8058167,28.02347183,79.70475006,68833.03906,24.03855133,227.2083588,26.37379646,0.041060433,106.7244034,2.8085742,311.006012,145.6250153,175.6000061,0,35.71813202,194.5,44.21906662,239.9958496,190,202.9980011,0.925369799,26.14015961,57.52427292,47.8611145
233,260.2401733,349.1181641,381.3000183,363.8099976,374.0358582,392.0658875,376.585907,403.1999817,393.8400269,404.0099792,400,410.7041016,271.3328857,395.875885,395.5964661,394.6376648,399.2753296,214.2958832,2.729254723,174.5642395,28.11224747,82.02189636,70872.65625,26.18188095,229.6589813,26.4337883,0.04098,105.5886841,2.789918423,306.6000061,149.5024872,179.5,0,39.02404022,196.1859894,43.91095352,243.1000061,192.7000122,204.5,0.91960752,26.08759499,56.63895035,51.97022629
235,260.0387573,344.5749817,372.7885742,360.6000061,370.8068237,388.4202576,372.8768311,399.0797424,389.5499878,399.6000061,400,407.0665894,278.1609802,393.8099976,394.6800232,391.8900146,398.183136,225.3863831,2.733486176,175.6079254,28.05659485,80.00797272,71330.14844,25.49828148,229.0251465,25.11700249,0.040050708,107.5923157,2.800662994,306.6343689,150.0253906,179.1999969,0,34.73711395,194.7769318,44.02942276,242.7000122,193.6999969,205.6999969,0.920764387,25.98553276,56.86885071,46.61431122
234,263.6809082,344.9000244,374.2254028,360.4200134,370.5075684,386.812439,372.4537964,398.4337769,389.2989502,398.730011,400,405.9299927,287.939209,393.7200012,395.0365295,392.5200195,398.7448425,223.3376312,2.726149559,178.200531,27.99416924,83.61490631,70500.4375,24.52485085,232.1452332,26.82840347,0.042320002,106.1124649,2.806496382,308.9873047,149.4846191,178.1000061,0,36.06055069,195.8999939,44.05627823,243.1000061,193.1999969,204.2000122,0.9230479,28.05293083,58.05244446,49.30386734
234.5,259.7441711,343.9411316,375.6000061,359.6153259,369.4200134,386.1299744,372.0673523,398.8499756,389.5886536,399.1906738,400,406.4700012,280.4163513,393.0706787,393.7640076,391.3026733,397.7819824,225.2905884,2.72872901,177.2696533,27.93095589,77.03110504,68127.15625,24.33745956,230.1169739,24.95671654,0.040854417,103.738884,2.786427021,310.5821533,149.355423,177.4179382,0,36.07704544,195.5820618,43.00692749,241.3358917,191.7000122,202.6000061,0.935785353,27.75815392,58.31871796,47.74394989
236,267.0266113,346.2497253,373.1000061,360.0003052,370.3200073,386.8602295,372.2400208,399.1499939,390.2696838,400.0196838,400,407.4300232,286.5054932,394.6199951,395.9802551,393.2901001,398.0106506,232.8521881,2.72753191,186.5808716,28.02940559,77.96514893,71168.375,26.05156517,236.5519409,23.98489952,0.039026797,106.1631393,2.800869703,313.3000183,149.5201416,179.6999969,0,34.0009613,196.1668701,43.95362854,240.2006531,194,204.3999939,0.92466718,28.32667542,56,44.78128433
231,260.3171997,346.0694885,370.8781128,360.0366211,370.3433838,386.4066162,372.6000061,398.9100037,390.9966125,400.8833923,400,407.4350891,293.4745178,396.2649231,397.2701721,395.8001709,398.2815247,219.0084686,2.729667664,172.7097626,27.95767975,85.23836517,71603.20313,24.883955,229.9071808,26.77470398,0.041807845,106.9963989,2.785666227,309.4609375,149.8850555,176.1000061,0,36.39248657,195.5391388,45.06652832,232.5999908,190.3000031,200,0.919652164,22.69443512,56.43000031,48.29366684
232,260.1491394,346.0561218,371.5,360.1499939,370.1100159,386.1797485,372.6600037,398.7900085,391.505127,401.20755,400,407.3926697,294.5488586,395.9926758,397.0822144,395.8499756,398.3399963,218.1274109,2.734770298,171.3398895,28.00602531,84.81542206,72802.32031,25.06466484,228.3822174,26.82678604,0.043194972,107.121727,2.796991587,308.6168823,150.401947,175.1000061,0,36.97334671,194.3999939,45.00627899,231.2583618,190.8000031,199.8000031,0.918624997,21.78566742,57.08916473,48.73672867
232,259.3199463,345.9250183,376.1000061,361.1776123,371.4725342,387.5950623,373.2577515,399.1947632,392.5500183,402.2874451,400,408.352356,293.0634766,394.9526978,395.5276184,394.4050903,397.7050781,223.1253815,2.73106575,173.4947052,27.97008133,82.27736664,71055.49219,24.81872559,227.5683136,25.77300453,0.041638844,106.7214279,2.796931982,309.0418701,149.9149323,177.3580475,0,38.18074799,193.4419403,44.68695068,237.8839111,192,202.3999939,0.888225615,21.53174591,56.60129166,49.84926987
236,260.303894,345.8123169,384.5162354,363.1199951,373.0674744,389.7850647,374.4300232,399.6300049,392.9749146,402.412384,400,408.0376282,291.2401733,394.809845,396.1419067,394.6150818,397.6450806,226.6813354,2.731280565,176.1751251,27.99439621,78.84410095,69111.78906,24.62333298,229.425766,22.66844368,0.04042203,103.9028397,2.820686579,310.3162842,148.9589386,177.8999939,0,37.02287674,195.5580597,43.9753418,243.8000031,193.0580597,204.2000122,0.960620701,27.84528923,56.56807327,48.09260178
236.5,260.115509,345.7767944,384.0999756,362.8982239,373.4099731,390.2399902,374.6999817,399.512146,393.1296082,402.3621521,400,408.1499939,290.2669678,394.6017456,396.004303,394.4839478,397.5396118,227.2338257,2.732092857,177.8039398,28.00026512,78.99879456,69965.6875,25.08443451,227.6888275,25.20280838,0.039892018,103.6738739,2.783652067,310.3464966,149.2324524,178.6465607,0,34.13660431,195.9999847,44.15449905,244.1999969,192.7000122,204.0535126,0.943047583,20.68939018,57.92801666,45.27306366
235,260.3878784,345.5632629,384.9529724,363.058197,373.4277344,389.5200195,374.6400146,398.7900085,392.8977356,402.0881653,400,408,290.2754517,394.5599976,396.2540894,394.817749,397.9732361,226.1622009,2.72781229,178.1025696,27.96673584,76.82212067,68793.25781,24.97502136,229.8306732,24.93384933,0.039981127,101.9552841,2.796336174,311.8529663,150.3269958,180.1000061,0,35.65727997,197.1942139,44.0264473,244.0471039,192.8000031,204.3999939,0.925183892,26.03530502,56.22322083,46.44668579
236,259.2644653,345.1152344,385.7000122,363.031311,373.3356628,388.769989,374.8486938,400.1699829,393.5100098,402.5556641,400,408.75,291.6716614,395.9413147,397.5925903,396.0626221,398.0830383,227.1663208,2.731973886,178.1393127,28.01406288,77.51586151,69361.88281,25.20755577,225.8143616,25.44504738,0.040989518,102.4947433,2.790546417,311.6999817,149.9429169,177.7476654,0,34.88209915,195.2523346,44.00761795,242.2953186,191.9000092,202.8000183,0.927255869,26.44709778,57.29476929,45.48140717
236,260.6737061,346.6922913,388.2870483,365.039978,375.4199829,391.0200195,376.8484802,401.6777039,395.8892212,405.2099915,400,410.9700012,296.0845947,397.0761719,397.5638123,397.1361389,400.006897,225.0333099,2.730466604,179.2255554,28.07544327,78.91015625,67613.86719,25.02062416,230.0381775,26.24329948,0.039820001,101.928215,2.793557167,311.5305481,149.2176666,178.1565552,0,35.24721527,196.4999847,44.10081482,242.0868835,191.8000031,202.6999969,0.944957018,28.67209244,57.78692245,47.69812393
236.5,259.5132141,345.7691956,388.6410217,364.5723267,374.2799988,389.4599915,377.8676758,403.8299866,397.2423401,406.6376648,400,411.480011,292.6777344,398.0030212,398.6153259,397.5353394,400.230011,220.6897278,2.736128807,180.3752136,27.95833397,78.3563385,70331.75781,24.66869354,227.995224,26.50170898,0.03986086,99.34726715,2.815132618,311.2589722,148.3437653,174.2409363,0,35.20552063,195.6999969,44.0086937,238.5999908,189.4409485,198.6999969,0.939471424,23.90381241,57.89500046,47.24480438
236.5,260.7418823,348.9500122,388.9618835,362.9629211,373.2141724,390.0899963,375.962677,401.6514587,394.9958496,404.7458496,400,410.6999817,288.5682678,396.3970947,396.2558594,395.6770935,399.7287598,217.2940979,2.727170706,179.8726196,27.9665966,79.68708038,70703.04688,24.04997063,228.574707,27.28096581,0.044945564,106.7032089,2.815499783,310.8762512,150.0206451,170.8619537,0,38.53129196,193.5380554,43.998806,236.4858398,187.8999939,198.6999969,0.939547598,25.04177475,58.11999893,50.8926506
230,260.2362976,347.7750244,388.0333557,362.7200623,372.3499451,387.7599487,375.1500854,398.9100037,393.5598755,402.9000244,400,408.5800171,300.1080322,395.9999084,395.8499756,394.5100403,400.2699585,219.1996002,2.73746419,175.7849884,28.21489906,82.04272461,73085.39844,22.27196121,228.4112854,28.62903214,0.044966564,107.2226944,2.775468111,309.1999817,148.9314575,169.2667236,0,38.51298523,195.3999939,43.94658279,235.6665649,187.6000061,197.5999908,0.944124997,23.50926781,57.14833069,52.20324326
232,260.1335449,348.4177856,390.2999878,362.2855835,373.0499878,389.5499878,375.0284729,400.351532,393.1657715,402.8099976,400,408.7957764,287.5038452,395.0415344,394.9357605,393.741333,398.7386475,218.4682617,2.732599974,176.2950897,28.02796364,82.45733643,71610,22.99751091,227.8661346,27.67840004,0.041800003,106.4701843,2.778282166,309.7763672,147.9196777,167,0,41.09230423,194.1235657,45.07796097,233.7235565,186.1999969,195.8999939,0.942904472,22.96420479,57.49353409,54.79027939
234,260.2132568,349.4499817,389,361.4100037,372.0299988,390.6279297,374.8459473,401.6720276,392.6181335,402.6401672,400,409.0499878,280.0469971,394.4039001,395.1838989,393.2481384,398.3761292,221.0716095,2.732572794,173.6548157,28.06451797,85.95783997,74151.76563,23.7758007,228.1455688,28.24191475,0.039901312,107.8056488,2.809412956,308.3067017,148.9599152,169.0066223,0,40.94437027,198.2933807,49.62654495,232.6801147,187.1000061,196.5999908,0.945500016,21.10985565,57.79099655,54.83054352
236.5,259.8627319,350.1537781,383.7150269,361.1399841,371.6400146,387.1500244,374.8454895,400.1954956,392.861908,402.0690308,400,409.1100159,299.828949,395.5771484,397.0681152,395.907135,401.0128479,230.4301605,2.73246026,175.2551117,27.97932816,81.77236938,74068.42969,23.26585007,228.5228119,27.02680016,0.036145158,103.825882,2.782604456,311.1849976,146.4465637,169,0,37.96226883,197.21492,49.8462677,226.585083,185.5,195.8999939,0.940430999,21.26585007,56.49798584,49.9752388
236,259.5242615,350.9750061,378.1666565,360,370.5,387.8511353,372.6702881,400.1699829,391.1785889,400.8694458,400,408.539978,287.8219299,394.5694275,395.327179,394.098877,400.2908325,223.3172607,2.735337019,172.3749084,27.97822952,83.85030365,73445.66406,24.89496994,223.335556,27.53752899,0.039813738,105.8908234,2.816483498,308.6000061,148.5631409,172.6322479,0,38.47245026,197.5644989,49.87561035,237.2032471,188.9000092,198.8000031,0.954874992,25.16977882,58.28516006,51.60485077
241,259.3240051,350.8438721,382.3000183,360.5700073,371.1300049,387.3336792,373.5782776,401.1673279,392.8573303,402.3226624,400,409.7099915,289.7457581,395.4190369,396.3226624,395.0626831,400.3499756,227.9036713,2.731224298,174.8123627,28.01498604,79.81075287,72695.86719,23.71885872,228.4285126,26.44579124,0.040603686,102.4518738,2.80239296,311.511261,148.6610718,172.6999969,0,37.03744888,199.3000031,50.04010773,236.0101471,187.7101593,199.1999969,0.938275337,23.75375366,58.44093704,49.4418335
240,259.3664856,349.6818542,383.5999756,359.9154968,370.0499878,385.3827515,372.7554626,398.8227234,393.0545044,402.6845093,400,409.5900269,293.0771484,395.634491,395.6864319,394.5354919,399.8536987,227.1475677,2.737618446,175.2224884,28.08501625,78.47207642,72645.73438,25.07006073,228.1003723,26.52375793,0.041661236,100.4338989,2.809967995,310,150.9012756,172.5,0,35.44086838,202.0142212,54.99528503,224.3000031,186.3999939,196.6999969,0.932991087,21.85717201,57.05000305,46.72841644
242,261.6268005,346.7971497,376.1000061,358.4682922,369.2999878,384.6333923,370.8667908,396.8999939,391.7965698,401.6083069,400,409.6199951,291.3067627,394.5000305,394.9448853,393.1851196,400.4185181,224.3943176,2.727456808,170.6773987,28.00082588,77.94168854,71280.51563,25.02074814,225.4716034,25.50896263,0.041420002,102.2747116,2.817330837,311.1999817,148.9174347,174.9963531,0,35.96486664,200.2927094,54.96372604,228.4328003,188.1000061,199,0.949745476,20.76064682,60.49645996,48.68937683
243,260.7416382,347.1228333,375.8999939,358.5599976,368.9386902,383.6739197,370.8013,396.5126038,391.5639038,401.2786865,400,408.5426025,297.5282288,395.3765259,395.5278625,393.8374023,401.3687134,222.7076111,2.734408617,177.4081116,28.03247833,77.60264587,69875.47656,25.58665848,226.4705811,25.33542442,0.040039726,101.9643326,2.784938812,311.8999939,149.6558838,175.1999969,0,35.91715622,201.5999908,55.05337906,226.8907471,188.1999969,199.1000061,0.932758749,21.22360992,59.99965668,47.94115448
239.5,260.5823364,347.4000244,373.8999939,358.4109802,368.6699829,383.25,371.3414612,396.7833862,392.3085327,401.8200073,400,408.8399963,301.931427,395.999054,396.1199951,394.4390259,401.4909668,221.0310669,2.73482585,173.6149445,27.99603844,81.85900116,73832.32813,25.18589973,228.9439545,27.35126114,0.042000271,103.3589478,2.820271969,310.4020386,150.2510071,172.9000092,0,35.96482849,199.5,55.02508163,219.7004089,187.199585,196.8000031,0.940376043,21.82368469,59.96999741,49.88699341
239,260.0597839,348.3999939,372.5967712,358.3820801,369.3013611,384.0899963,371.5513611,396.0613708,392.4265442,402.181366,400,409.0220642,292.7944641,395.5568848,395.5227661,393.7241211,401.5534668,217.9393158,2.728522062,172.682373,28.05944061,81.47234344,72317.45313,25.34702873,225.175293,26.99812889,0.044118948,101.9239578,2.80417037,310.896759,148.8491058,177.6043243,0,36.03393936,200.7956848,54.9888916,227.7697449,188,199.3999939,0.940364242,22.28957748,59.91021729,48.31927872
243,260.7536926,347.5249939,377.6999817,359.0700073,369.0015259,383.1615295,371.2861328,395.8515015,392.7869263,402.4799805,400,409.0184631,302.3866882,395.2200012,395.9053955,394.6530457,400.6169434,222.4801178,2.736040831,176.5501709,28.06779671,78.58433533,71747.02344,25.22088051,228.062088,26.06770134,0.03906323,102.3255768,2.787408352,311.5939636,148.6903229,173.5071411,0,34.4271965,198.8000031,52.01250839,215.4000092,186.907135,197.3999939,0.931785703,23.62514305,59.21107101,46.71407318
242,260.1666565,348.1114502,377,359.1954956,369.75,384.0899963,372.9954834,398.9234924,393.864502,404.0154724,400,409.6827393,294.0073242,394.9634705,395.9565125,394.5299988,400.0662537,215.8725128,2.733544827,170.4983368,28.00318527,82.2208252,70096.80469,24.9924736,228.2088776,27.24892235,0.043775145,102.7975998,2.812387943,311.2201843,149.5602264,172.5112,0,35.06728745,197.688797,51.93616104,216.822403,185.2111969,196.3000031,0.940860927,22.08089638,59.74227905,47.05212784
237,241.6796875,344.0112915,378.2234192,358.2000122,368.6999817,382.8899841,371.8364563,398.1329041,392.2809753,401.7164612,400,408.2400208,283.5039978,393.2264404,393.3057861,392.6399841,398.7367859,215.4112854,2.727109671,162.2891388,26.69297791,71.63460541,66154.28125,23.15990257,212.3989563,24.03685188,0.039640002,93.1631546,2.816321135,313.5,140.6485748,170.9249268,0,29.99359131,196.3000031,47.02612686,206.6753845,183.3999939,194.5999908,0.940625012,20.96102142,58.502491,39.553936
236,239.7576141,344.4797668,377.5405884,358.0137939,368.8500061,383.9400024,371.9461975,397.3199768,392.4899902,402.7142944,400,408.6362,277.2481995,393.4318848,394.0980835,392.5381165,398.6818848,208.4301605,2.728362083,157.6816711,24.00881958,73.55109406,67204.96094,23.71013832,210.5887909,24.94835091,0.03994,94.85627747,2.807469845,311.6999817,141.311264,170.3422394,1.52237308,30.03442764,195.4577637,46.93465424,204.4422302,184.5,193.6594086,0.944408417,19.15727425,57.74000168,39.50292206
239,238.8367615,343.8250122,380.3000183,358.7999878,369.480011,383.1812439,373.0287476,397.7399902,393.4799805,403.3200073,400,408.2400208,276.3833923,394.506897,395.1456604,393.9599915,397.8862915,205.4807434,2.722350359,159.9906464,21.95624352,70.81175232,65236.03125,23.62571144,210.6544342,24.59341049,0.041318525,93.6756897,2.788449526,311.2363281,140.6641541,172.1999969,0,32.08202744,197.6999969,46.9373436,212.5759583,184.6999969,196.3000031,0.940250039,19.18496132,58.15309906,43.13647079
241,240.5579987,345.550293,377.8000183,358.8605652,369.9294739,383.9701843,372.1203613,396.7496338,392.9403687,402.5401611,400,408.0899963,283.676239,394.9211426,397.2592773,395.2203674,398.5196533,207.926239,2.729807377,161.0726318,22.02444458,71.86965179,65101.52734,23.48294067,211.0630035,24.08016205,0.039682005,93.56467438,2.81515336,312.800293,140.1413879,172.1000061,0,31.63525963,199.3019562,46.96539307,213.2019501,185.4980469,195.8999939,0.938249946,19.20243454,58.29499817,42.13618469
240,239.4962769,345.5447998,377.1999817,359.1599731,369.480011,382.5820618,372.480011,397.2441711,393.5020752,403.1258545,400,407.9179382,288.8359375,396.2999878,397.6296082,396.7216797,398.8483276,204.5858307,2.724411249,159.6130981,22.04596329,73.63124847,66165.38281,23.77197456,210.2801208,24.95022392,0.040748503,96.18463135,2.806729794,313.3000183,140.7409668,171.2999878,12.22794342,31.61927223,197.6999969,47.05183029,216.6279449,185.3000031,195.7999878,0.940590084,19.21565437,58.149189,42.67811584
239,240.3088837,346.0008545,375.7306213,358.910675,369.6196594,383.4703674,372.1799927,396.5596619,393.0620117,402.9403381,400,408.1499939,284.3414001,395.9317017,397.8310242,396.409668,398.4269714,201.0146942,2.729868889,154.8590698,22.01580429,76.45576477,66287.39063,23.20271683,210.0215912,25.90571785,0.043772716,95.9276123,2.785310507,311.5346985,141.2228546,170.2360229,0,31.61957741,197.6360321,47.02205276,214.272049,185,195.5,0.944329977,19.23426056,57.41680145,42.30846405
239,241.2247314,346.3999939,375.6000061,359.2200012,370.4400024,384.0212708,372.2893677,395.8499756,393.1412964,402.8099976,400,407.9680786,281.4143982,395.8693542,398.2267761,396.8312988,398.3099976,204.9169769,2.724729061,155.3405914,21.91938019,72.59307098,66234.75781,22.28799248,210.2440338,25.51858521,0.038432516,93.79652405,2.818926096,312.5357056,142.3733215,172.5629578,5.141808033,34.50986481,198.8000031,45.96648026,213.6777496,182.0999908,196,0.944671333,18.72029686,59.44944382,47.62873077
238,239.5198212,345.6999817,376.8999939,359.0400085,370.1316223,384.2424316,372.3383789,396.2915955,393.0167542,403.0332336,400,408.4308167,283.3947144,396.4200134,398.852417,397.167572,398.8692017,206.9020233,2.726504326,158.8189087,22.05738831,71.03567505,66101.21875,22.43287659,211.9276428,24.5688839,0.036669623,94.32487488,2.806721449,313.5087585,140.8299713,173.1999969,0,33.08929062,199.6624146,46.03765106,213.975174,184.3999939,196.363739,0.937749982,17.72147751,56.54439545,43.00410461
